epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
190,0.9440040588378906,0.14187529683113098,0.945857048034668,0.9422755241394043,0.9459564685821533,0.14288528263568878,0.9474998712539673,0.9444992542266846
191,0.9447367787361145,0.1400829404592514,0.9463441371917725,0.9431238174438477,0.9463236927986145,0.14655588567256927,0.9475882053375244,0.9451417922973633
192,0.9434238076210022,0.14387845993041992,0.9450652003288269,0.941832959651947,0.9452336430549622,0.1501612812280655,0.9464226365089417,0.9439140558242798
193,0.9465439319610596,0.13557536900043488,0.9479753375053406,0.9451596736907959,0.94557785987854,0.14627978205680847,0.9468120336532593,0.944476306438446
194,0.9449924826622009,0.13979630172252655,0.9466139674186707,0.9433647990226746,0.9463925361633301,0.14231909811496735,0.9476252198219299,0.944809079170227
195,0.9457719326019287,0.1368088275194168,0.9473822116851807,0.9443679451942444,0.9443960189819336,0.14879117906093597,0.945673942565918,0.9433518648147583
196,0.9469963908195496,0.1347189098596573,0.9487105011940002,0.9454424381256104,0.9456008076667786,0.14449775218963623,0.9466760158538818,0.9445796012878418
197,0.9453268647193909,0.13828729093074799,0.9469053149223328,0.9438786506652832,0.9433403611183167,0.15410637855529785,0.944640040397644,0.9421470761299133
198,0.946502149105072,0.13600057363510132,0.9480292201042175,0.944982647895813,0.9431453347206116,0.15121518075466156,0.9446925520896912,0.9417225122451782
199,0.9467578530311584,0.1359548568725586,0.9484272003173828,0.9450785517692566,0.9459564685821533,0.14371734857559204,0.9472061395645142,0.944717288017273
200,0.9467554092407227,0.13445180654525757,0.948418378829956,0.9452236294746399,0.9438222646713257,0.1571863293647766,0.9452760815620422,0.9426404237747192
201,0.9450932741165161,0.13990916311740875,0.9468924403190613,0.9435049295425415,0.9426863193511963,0.15194426476955414,0.9440608620643616,0.9413094520568848
202,0.9466742873191833,0.13597792387008667,0.9483176469802856,0.945085883140564,0.9463810324668884,0.14449279010295868,0.9472582936286926,0.9452909827232361
203,0.9454866647720337,0.1397940069437027,0.9469849467277527,0.9440138936042786,0.9394391179084778,0.16241087019443512,0.9408955574035645,0.9381425380706787
204,0.9475274682044983,0.1332942396402359,0.9489766359329224,0.946113646030426,0.9458187818527222,0.14522460103034973,0.9469186067581177,0.9446369409561157
205,0.9462833404541016,0.13549701869487762,0.9479777812957764,0.9448031783103943,0.9461286067962646,0.1456775665283203,0.947214663028717,0.9450844526290894
206,0.9465882182121277,0.13597582280635834,0.9482278823852539,0.9450244307518005,0.9445680975914001,0.14446786046028137,0.9461506605148315,0.9431108832359314
207,0.9457916021347046,0.13827884197235107,0.9475902915000916,0.9440581202507019,0.9417684078216553,0.1555299311876297,0.943617045879364,0.9399899244308472
208,0.9457252025604248,0.13845564424991608,0.9474103450775146,0.9440163373947144,0.9487332701683044,0.13728897273540497,0.9500241875648499,0.9472989439964294
209,0.9468980431556702,0.13368023931980133,0.9484947323799133,0.945297360420227,0.9466449618339539,0.14458684623241425,0.9478200078010559,0.9456122517585754
210,0.9458677768707275,0.13687142729759216,0.9474730491638184,0.9443630576133728,0.9466105103492737,0.14225216209888458,0.9478334784507751,0.945245087146759
211,0.9476651549339294,0.13236910104751587,0.9491089582443237,0.9460005760192871,0.9457614421844482,0.14479650557041168,0.9470686316490173,0.9443845152854919
212,0.9453588128089905,0.13831907510757446,0.9469776153564453,0.9436131119728088,0.9428010582923889,0.15038740634918213,0.9444885849952698,0.9413782954216003
213,0.9471561908721924,0.13459059596061707,0.9486149549484253,0.9455875158309937,0.9435239434242249,0.1509982943534851,0.9449251890182495,0.9421929717063904
214,0.947409451007843,0.13376496732234955,0.9489040374755859,0.9459292888641357,0.946403980255127,0.14330124855041504,0.9474380612373352,0.9451877474784851
215,0.947743833065033,0.1331813633441925,0.9491153955459595,0.9462636709213257,0.9450729489326477,0.14815263450145721,0.9462008476257324,0.9440402984619141
216,0.9455260038375854,0.13895303010940552,0.9473012685775757,0.9438098073005676,0.9454516172409058,0.1480582058429718,0.9468439817428589,0.9442583322525024
217,0.9428164958953857,0.14587299525737762,0.9444977641105652,0.9411420226097107,0.9445910453796387,0.1495840698480606,0.9457627534866333,0.9429847002029419
218,0.945956289768219,0.1378486603498459,0.9476000666618347,0.944333553314209,0.9420093894004822,0.15586817264556885,0.9434342384338379,0.9405980110168457
219,0.9471389651298523,0.13570809364318848,0.9487063884735107,0.9455899596214294,0.946736752986908,0.14139248430728912,0.9481582045555115,0.9454057216644287
220,0.9474979639053345,0.13360156118869781,0.9490193724632263,0.9459882974624634,0.9463236927986145,0.14754529297351837,0.9475257992744446,0.945199191570282
221,0.9444023966789246,0.14130567014217377,0.9459771513938904,0.9428115487098694,0.9443042278289795,0.14584684371948242,0.94572913646698,0.9427666664123535
222,0.9476577639579773,0.13357478380203247,0.9491757750511169,0.9461161494255066,0.9464384317398071,0.1464347392320633,0.9476397037506104,0.9450844526290894
223,0.947225034236908,0.1339639574289322,0.9487901926040649,0.9456268548965454,0.9462433457374573,0.1428491622209549,0.9474979639053345,0.9450844526290894
224,0.9475053548812866,0.1329459846019745,0.9489952921867371,0.9460669755935669,0.9458302855491638,0.14373058080673218,0.9470342397689819,0.94476318359375
225,0.9467947483062744,0.1355789750814438,0.9483322501182556,0.9452776908874512,0.9486758708953857,0.13877394795417786,0.9498757719993591,0.9476087689399719
226,0.9476503729820251,0.13269856572151184,0.9493522047996521,0.9460866451263428,0.9471842050552368,0.14700095355510712,0.9486218094825745,0.9461400508880615
227,0.9474979639053345,0.13413488864898682,0.9492636919021606,0.9458653330802917,0.9430076479911804,0.15861786901950836,0.9444584846496582,0.9418143033981323
228,0.9469348788261414,0.1351872980594635,0.9485855102539062,0.9452432990074158,0.9465646147727966,0.14221711456775665,0.9478504061698914,0.9453598260879517
229,0.9454153776168823,0.140097513794899,0.9474160075187683,0.9434139728546143,0.9475858211517334,0.1425115168094635,0.9489002227783203,0.9464613795280457
230,0.947743833065033,0.1333589404821396,0.9494155049324036,0.9461333155632019,0.9477350115776062,0.1433287262916565,0.9490810036659241,0.9467940926551819
231,0.9466668963432312,0.13485008478164673,0.9484698176383972,0.9450416564941406,0.9476087689399719,0.14178790152072906,0.9488893151283264,0.9464613795280457
232,0.9485257267951965,0.13068342208862305,0.9499914646148682,0.9470553994178772,0.9454286694526672,0.14423544704914093,0.9465664029121399,0.9443615674972534
233,0.9456366896629333,0.13825970888137817,0.9473571181297302,0.9441146850585938,0.9466105103492737,0.14167819917201996,0.9480376243591309,0.9453942775726318
234,0.9487420916557312,0.13008727133274078,0.9502339363098145,0.9474045038223267,0.9466564059257507,0.1474141925573349,0.9478678107261658,0.9456925988197327
235,0.9481642842292786,0.13281777501106262,0.9497026801109314,0.9467628002166748,0.9467597007751465,0.1392538696527481,0.9481887817382812,0.9457843899726868
236,0.9478790760040283,0.13280703127384186,0.9494361281394958,0.9462169408798218,0.9408734440803528,0.16159817576408386,0.9425747990608215,0.9390490055084229
237,0.9458677768707275,0.13761314749717712,0.9474717974662781,0.9443384408950806,0.9465302228927612,0.14515310525894165,0.9479237198829651,0.9453024864196777
238,0.9465783834457397,0.13551124930381775,0.9481275081634521,0.9449383616447449,0.947367787361145,0.14406870305538177,0.9483797550201416,0.9463121891021729
239,0.9475446939468384,0.13360260426998138,0.9489650130271912,0.9460694193840027,0.9481710195541382,0.1399080902338028,0.949196994304657,0.9473563432693481
240,0.946760356426239,0.13485802710056305,0.9482762217521667,0.9451891779899597,0.9458876252174377,0.14205314218997955,0.9473332762718201,0.9446484446525574
241,0.9455727338790894,0.13769641518592834,0.9473379254341125,0.9437950849533081,0.9425715804100037,0.15681707859039307,0.9439497590065002,0.9414585828781128
242,0.9473578333854675,0.13448528945446014,0.9489549398422241,0.9457350373268127,0.9467481970787048,0.14512509107589722,0.948108434677124,0.9454975128173828
243,0.9480118155479431,0.13259893655776978,0.9496960639953613,0.9464923143386841,0.9485381841659546,0.1413925290107727,0.949550449848175,0.947654664516449
244,0.9487519264221191,0.12995676696300507,0.9503009915351868,0.9473873376846313,0.9456925988197327,0.14410632848739624,0.9470263719558716,0.9446139931678772
245,0.9486904740333557,0.13036693632602692,0.9501553773880005,0.9472398161888123,0.9494675993919373,0.1390768587589264,0.950519323348999,0.9482398629188538
246,0.9459194540977478,0.1387864351272583,0.9476628303527832,0.9443261623382568,0.9462088942527771,0.14619098603725433,0.9479017853736877,0.9444648623466492
247,0.9489265084266663,0.13053454458713531,0.9503948092460632,0.947576642036438,0.9449238181114197,0.14819014072418213,0.9462612867355347,0.9435468912124634
248,0.9483314752578735,0.13231945037841797,0.9498780369758606,0.9468021392822266,0.9471268653869629,0.14342477917671204,0.9483226537704468,0.9458417296409607
